Date Day,Power (kW) [Y],Temperature (C) [X],Hour,Week Day
2017-01-13,2273.0,14.0,12,4
2017-01-13,2220.0,14.2,13,4
2017-01-13,2271.0,14.3,14,4
2017-01-13,2321.0,14.2,15,4
2017-01-13,2248.0,14.0,16,4
2017-01-13,2012.0,13.5,17,4
2017-01-13,1706.0,13.1,18,4
2017-01-13,1357.0,12.8,19,4
2017-01-13,1108.0,12.5,20,4
2017-01-13,991.0,12.3,21,4
2017-01-13,917.0,12.3,22,4
2017-01-13,881.0,12.2,23,4
2017-01-14,847.0,12.1,0,5
2017-01-14,831.0,11.8,1,5
2017-01-14,814.0,11.3,2,5
2017-01-14,826.0,11.3,7,5
2017-01-14,880.0,11.6,8,5
2017-01-14,904.0,12.0,9,5
2017-01-14,924.0,12.6,10,5
2017-01-14,936.0,13.2,11,5
2017-01-14,928.0,14.1,12,5
2017-01-14,946.0,14.5,13,5
2017-01-14,939.0,14.5,14,5
2017-01-14,923.0,14.5,15,5
2017-01-14,953.0,14.4,16,5
2017-01-14,956.0,14.0,17,5
2017-01-14,965.0,13.8,18,5
2017-01-14,917.0,13.6,19,5
2017-01-14,891.0,13.3,20,5
2017-01-14,853.0,13.1,21,5
2017-01-14,842.0,13.1,22,5
2017-01-14,836.0,13.0,23,5
2017-01-15,824.0,12.1,0,6
2017-01-15,827.0,14.5,15,6
2017-01-15,844.0,14.4,16,6
2017-01-15,868.0,14.0,17,6
2017-01-15,895.0,13.8,18,6
2017-01-15,865.0,13.6,19,6
2017-01-15,842.0,13.3,20,6
2017-01-15,830.0,13.1,21,6
2017-01-15,807.0,13.1,22,6
2017-01-15,809.0,13.0,23,6
2017-01-16,883.0,12.1,6,0
2017-01-16,1193.0,12.0,7,0
2017-01-16,1715.0,12.0,8,0
2017-01-16,2132.0,12.5,9,0
2017-01-16,2476.0,13.3,10,0
2017-01-16,2540.0,13.7,11,0
2017-01-16,2489.0,14.0,12,0
2017-01-16,2396.0,14.2,13,0
2017-01-16,2434.0,14.3,14,0
2017-01-16,1175.0,14.2,15,0
2017-01-16,3647.0,14.0,16,0
2017-01-16,2206.0,13.5,17,0
2017-01-16,1869.0,13.1,18,0
2017-01-16,1477.0,12.8,19,0
2017-01-16,1190.0,12.5,20,0
2017-01-16,1035.0,12.3,21,0
2017-01-16,948.0,12.3,22,0
2017-01-16,926.0,12.2,23,0
2017-01-17,888.0,12.5,0,1
2017-01-17,873.0,12.4,1,1
2017-01-17,854.0,12.4,2,1
2017-01-17,845.0,12.3,3,1
2017-01-17,835.0,12.3,4,1
2017-01-17,853.0,12.2,5,1
2017-01-17,920.0,12.1,6,1
2017-01-17,1250.0,12.0,7,1
2017-01-17,1742.0,12.0,8,1
2017-01-17,2099.0,12.5,9,1
2017-01-17,2414.0,13.3,10,1
2017-01-17,2488.0,13.7,11,1
2017-01-17,2390.0,14.0,12,1
2017-01-17,2368.0,14.2,13,1
2017-01-17,925.0,14.3,14,1
2017-01-17,3847.0,14.2,15,1
2017-01-17,1897.0,14.0,16,1
2017-01-17,2574.0,13.5,17,1
2017-01-17,1832.0,13.1,18,1
2017-01-17,1466.0,12.8,19,1
2017-01-17,1201.0,12.5,20,1
2017-01-17,1034.0,12.3,21,1
2017-01-17,945.0,12.3,22,1
2017-01-17,909.0,12.2,23,1
2017-01-18,873.0,12.5,0,2
2017-01-18,858.0,12.4,1,2
2017-01-18,853.0,12.4,2,2
2017-01-18,835.0,12.3,3,2
2017-01-18,839.0,12.3,4,2
2017-01-18,852.0,12.2,5,2
2017-01-18,940.0,12.1,6,2
2017-01-18,1261.0,12.0,7,2
2017-01-18,1811.0,12.0,8,2
2017-01-18,2216.0,12.5,9,2
2017-01-18,2568.0,13.3,10,2
2017-01-18,2633.0,13.7,11,2
2017-01-18,2600.0,14.0,12,2
2017-01-18,2518.0,14.2,13,2
2017-01-18,2581.0,14.3,14,2
2017-01-18,2566.0,14.2,15,2
2017-01-18,2494.0,14.0,16,2
2017-01-18,2226.0,13.5,17,2
2017-01-18,1936.0,13.1,18,2
2017-01-18,1537.0,12.8,19,2
2017-01-18,1273.0,12.5,20,2
2017-01-18,1153.0,12.3,21,2
2017-01-18,1032.0,12.3,22,2
2017-01-18,952.0,12.2,23,2
2017-01-19,918.0,12.5,0,3
2017-01-19,907.0,12.4,1,3
2017-01-19,892.0,12.4,2,3
2017-01-19,879.0,12.3,3,3
2017-01-19,874.0,12.3,4,3
2017-01-19,896.0,12.2,5,3
2017-01-19,995.0,12.1,6,3
2017-01-19,1327.0,12.0,7,3
2017-01-19,1876.0,12.0,8,3
2017-01-19,2242.0,12.5,9,3
2017-01-19,2546.0,13.3,10,3
2017-01-19,2608.0,13.7,11,3
2017-01-19,2561.0,14.0,12,3
2017-01-19,2509.0,14.2,13,3
2017-01-19,2542.0,14.3,14,3
2017-01-19,2592.0,14.2,15,3
2017-01-19,2489.0,14.0,16,3
2017-01-19,2235.0,13.5,17,3
2017-01-19,1966.0,13.1,18,3
2017-01-19,1582.0,12.8,19,3
2017-01-19,1280.0,12.5,20,3
2017-01-19,1112.0,12.3,21,3
2017-01-19,1046.0,12.3,22,3
2017-01-19,1010.0,12.2,23,3
2017-01-20,946.0,12.5,0,4
2017-01-20,928.0,12.4,1,4
2017-01-20,908.0,12.4,2,4
2017-01-20,892.0,12.3,3,4
2017-01-20,881.0,12.3,4,4
2017-01-20,895.0,12.2,5,4
2017-01-20,1010.0,12.1,6,4
2017-01-20,1333.0,12.0,7,4
2017-01-20,1861.0,12.0,8,4
2017-01-20,2264.0,12.5,9,4
2017-01-20,2564.0,13.3,10,4
2017-01-20,2642.0,13.7,11,4
2017-01-20,2582.0,14.0,12,4
2017-01-20,2528.0,14.2,13,4
2017-01-20,2527.0,14.3,14,4
2017-01-20,2503.0,14.2,15,4
2017-01-20,2415.0,14.0,16,4
2017-01-20,2168.0,13.5,17,4
2017-01-20,1840.0,13.1,18,4
2017-01-20,1405.0,12.8,19,4
2017-01-20,1152.0,12.5,20,4
2017-01-20,1004.0,12.3,21,4
2017-01-20,921.0,12.3,22,4
2017-01-20,889.0,12.2,23,4
2017-01-21,859.0,12.1,0,5
2017-01-21,848.0,11.8,1,5
2017-01-21,818.0,11.3,2,5
2017-01-21,808.0,11.1,4,5
2017-01-21,882.0,11.3,7,5
2017-01-21,948.0,11.6,8,5
2017-01-21,973.0,12.0,9,5
2017-01-21,993.0,12.6,10,5
2017-01-21,992.0,13.2,11,5
2017-01-21,973.0,14.1,12,5
2017-01-21,973.0,14.5,13,5
2017-01-21,1014.0,14.5,14,5
2017-01-21,1042.0,14.5,15,5
2017-01-21,997.0,14.4,16,5
2017-01-21,1000.0,14.0,17,5
2017-01-21,952.0,13.8,18,5
2017-01-21,904.0,13.6,19,5
2017-01-21,893.0,13.3,20,5
2017-01-21,875.0,13.1,21,5
2017-01-21,856.0,13.1,22,5
2017-01-21,853.0,13.0,23,5
2017-01-22,806.0,12.1,0,6
2017-01-22,808.0,11.8,1,6
2017-01-22,814.0,14.1,12,6
2017-01-22,826.0,14.5,13,6
2017-01-22,838.0,14.5,14,6
2017-01-22,837.0,14.5,15,6
2017-01-22,863.0,14.4,16,6
2017-01-22,872.0,14.0,17,6
2017-01-22,902.0,13.8,18,6
2017-01-22,909.0,13.6,19,6
2017-01-22,890.0,13.3,20,6
2017-01-22,874.0,13.1,21,6
2017-01-22,868.0,13.1,22,6
2017-01-22,856.0,13.0,23,6
2017-01-23,830.0,12.5,0,0
2017-01-23,813.0,12.4,1,0
2017-01-23,877.0,12.1,6,0
2017-01-23,1178.0,12.0,7,0
2017-01-23,1702.0,12.0,8,0
2017-01-23,2067.0,12.5,9,0
2017-01-23,2454.0,13.3,10,0
2017-01-23,2561.0,13.7,11,0
2017-01-23,2479.0,14.0,12,0
2017-01-23,2461.0,14.2,13,0
2017-01-23,2527.0,14.3,14,0
2017-01-23,2507.0,14.2,15,0
2017-01-23,2429.0,14.0,16,0
2017-01-23,2215.0,13.5,17,0
2017-01-23,1915.0,13.1,18,0
2017-01-23,1475.0,12.8,19,0
2017-01-23,1211.0,12.5,20,0
2017-01-23,1051.0,12.3,21,0
2017-01-23,982.0,12.3,22,0
2017-01-23,953.0,12.2,23,0
2017-01-24,903.0,12.5,0,1
2017-01-24,887.0,12.4,1,1
2017-01-24,876.0,12.4,2,1
2017-01-24,859.0,12.3,3,1
2017-01-24,835.0,12.3,4,1
2017-01-24,854.0,12.2,5,1
2017-01-24,909.0,12.1,6,1
2017-01-24,1220.0,12.0,7,1
2017-01-24,1715.0,12.0,8,1
2017-01-24,2098.0,12.5,9,1
2017-01-24,2430.0,13.3,10,1
2017-01-24,2539.0,13.7,11,1
2017-01-24,2453.0,14.0,12,1
2017-01-24,2397.0,14.2,13,1
2017-01-24,2437.0,14.3,14,1
2017-01-24,2482.0,14.2,15,1
2017-01-24,2404.0,14.0,16,1
2017-01-24,2137.0,13.5,17,1
2017-01-24,1820.0,13.1,18,1
2017-01-24,1440.0,12.8,19,1
2017-01-24,1191.0,12.5,20,1
2017-01-24,1036.0,12.3,21,1
2017-01-24,955.0,12.3,22,1
2017-01-24,944.0,12.2,23,1
2017-01-25,887.0,12.5,0,2
2017-01-25,886.0,12.4,1,2
2017-01-25,887.0,12.4,2,2
2017-01-25,855.0,12.3,3,2
2017-01-25,834.0,12.3,4,2
2017-01-25,861.0,12.2,5,2
2017-01-25,925.0,12.1,6,2
2017-01-25,1251.0,12.0,7,2
2017-01-25,1730.0,12.0,8,2
2017-01-25,2192.0,12.5,9,2
2017-01-25,2481.0,13.3,10,2
2017-01-25,2537.0,13.7,11,2
2017-01-25,2445.0,14.0,12,2
2017-01-25,2377.0,14.2,13,2
2017-01-25,2473.0,14.3,14,2
2017-01-25,2534.0,14.2,15,2
2017-01-25,2521.0,14.0,16,2
2017-01-25,2250.0,13.5,17,2
2017-01-25,1876.0,13.1,18,2
2017-01-25,1466.0,12.8,19,2
2017-01-25,1201.0,12.5,20,2
2017-01-25,1062.0,12.3,21,2
2017-01-25,999.0,12.3,22,2
2017-01-25,961.0,12.2,23,2
2017-01-26,916.0,12.5,0,3
2017-01-26,919.0,12.4,1,3
2017-01-26,892.0,12.4,2,3
2017-01-26,862.0,12.3,3,3
2017-01-26,846.0,12.3,4,3
2017-01-26,852.0,12.2,5,3
2017-01-26,947.0,12.1,6,3
2017-01-26,1264.0,12.0,7,3
2017-01-26,1785.0,12.0,8,3
2017-01-26,2182.0,12.5,9,3
2017-01-26,2571.0,13.3,10,3
2017-01-26,2617.0,13.7,11,3
2017-01-26,2577.0,14.0,12,3
2017-01-26,2546.0,14.2,13,3
2017-01-26,2615.0,14.3,14,3
2017-01-26,2665.0,14.2,15,3
2017-01-26,2569.0,14.0,16,3
2017-01-26,2258.0,13.5,17,3
2017-01-26,1901.0,13.1,18,3
2017-01-26,1516.0,12.8,19,3
2017-01-26,1209.0,12.5,20,3
2017-01-26,1069.0,12.3,21,3
2017-01-26,1016.0,12.3,22,3
2017-01-26,968.0,12.2,23,3
2017-01-27,923.0,12.5,0,4
2017-01-27,912.0,12.4,1,4
2017-01-27,890.0,12.4,2,4
2017-01-27,875.0,12.3,3,4
2017-01-27,864.0,12.3,4,4
2017-01-27,874.0,12.2,5,4
2017-01-27,956.0,12.1,6,4
2017-01-27,1256.0,12.0,7,4
2017-01-27,1755.0,12.0,8,4
2017-01-27,2074.0,12.5,9,4
2017-01-27,2432.0,13.3,10,4
2017-01-27,2483.0,13.7,11,4
2017-01-27,2399.0,14.0,12,4
2017-01-27,2314.0,14.2,13,4
2017-01-27,2388.0,14.3,14,4
2017-01-27,2414.0,14.2,15,4
2017-01-27,2315.0,14.0,16,4
2017-01-27,2121.0,13.5,17,4
2017-01-27,1837.0,13.1,18,4
2017-01-27,1409.0,12.8,19,4
2017-01-27,1124.0,12.5,20,4
2017-01-27,986.0,12.3,21,4
2017-01-27,922.0,12.3,22,4
2017-01-27,888.0,12.2,23,4
2017-01-28,871.0,12.1,0,5
2017-01-28,862.0,11.8,1,5
2017-01-28,829.0,11.3,2,5
2017-01-28,813.0,11.1,3,5
2017-01-28,809.0,11.1,4,5
2017-01-28,878.0,11.3,7,5
2017-01-28,937.0,11.6,8,5
2017-01-28,961.0,12.0,9,5
2017-01-28,970.0,12.6,10,5
2017-01-28,1042.0,13.2,11,5
2017-01-28,1015.0,14.1,12,5
2017-01-28,1024.0,14.5,13,5
2017-01-28,1021.0,14.5,14,5
2017-01-28,1016.0,14.5,15,5
2017-01-28,1027.0,14.4,16,5
2017-01-28,1020.0,14.0,17,5
2017-01-28,1013.0,13.8,18,5
2017-01-28,929.0,13.6,19,5
2017-01-28,905.0,13.3,20,5
2017-01-28,870.0,13.1,21,5
2017-01-28,862.0,13.1,22,5
2017-01-28,856.0,13.0,23,5
2017-01-29,847.0,12.1,0,6
2017-01-29,829.0,11.8,1,6
2017-01-29,812.0,11.3,2,6
2017-01-29,811.0,14.5,14,6
2017-01-29,833.0,14.5,15,6
2017-01-29,850.0,14.4,16,6
2017-01-29,856.0,14.0,17,6
2017-01-29,871.0,13.8,18,6
2017-01-29,861.0,13.6,19,6
2017-01-29,840.0,13.3,20,6
2017-01-29,832.0,13.1,21,6
2017-01-29,836.0,13.1,22,6
2017-01-29,805.0,13.0,23,6
2017-01-30,811.0,12.5,0,0
2017-01-30,814.0,12.4,1,0
2017-01-30,806.0,12.2,5,0
2017-01-30,890.0,12.1,6,0
2017-01-30,1198.0,12.0,7,0
2017-01-30,1663.0,12.0,8,0
2017-01-30,1969.0,12.5,9,0
2017-01-30,2264.0,13.3,10,0
2017-01-30,2441.0,13.7,11,0
2017-01-30,2458.0,14.0,12,0
2017-01-30,2457.0,14.2,13,0
2017-01-30,2450.0,14.3,14,0
2017-01-30,2471.0,14.2,15,0
2017-01-30,2421.0,14.0,16,0
2017-01-30,2146.0,13.5,17,0
2017-01-30,1813.0,13.1,18,0
2017-01-30,1439.0,12.8,19,0
2017-01-30,1061.0,12.5,20,0
2017-01-30,952.0,12.3,21,0
2017-01-30,885.0,12.3,22,0
2017-01-30,853.0,12.2,23,0
2017-01-31,835.0,12.1,6,1
2017-01-31,1129.0,12.0,7,1
2017-01-31,1605.0,12.0,8,1
2017-01-31,2021.0,12.5,9,1
2017-01-31,2374.0,13.3,10,1
2017-01-31,2477.0,13.7,11,1
2017-01-31,2474.0,14.0,12,1
2017-01-31,2437.0,14.2,13,1
2017-01-31,2530.0,14.3,14,1
2017-01-31,2557.0,14.2,15,1
2017-01-31,2470.0,14.0,16,1
2017-01-31,2161.0,13.5,17,1
2017-01-31,1816.0,13.1,18,1
2017-01-31,1432.0,12.8,19,1
2017-01-31,1184.0,12.5,20,1
2017-01-31,1033.0,12.3,21,1
2017-01-31,946.0,12.3,22,1
2017-01-31,916.0,12.2,23,1
2017-02-01,878.0,11.0,0,2
2017-02-01,867.0,10.9,1,2
2017-02-01,845.0,10.7,2,2
2017-02-01,824.0,10.6,3,2
2017-02-01,820.0,10.5,4,2
2017-02-01,840.0,10.4,5,2
2017-02-01,935.0,10.3,6,2
2017-02-01,1226.0,10.4,7,2
2017-02-01,1680.0,10.8,8,2
2017-02-01,1967.0,11.3,9,2
2017-02-01,2234.0,12.0,10,2
2017-02-01,2299.0,12.6,11,2
2017-02-01,2263.0,13.3,12,2
2017-02-01,2222.0,13.7,13,2
2017-02-01,2228.0,14.0,14,2
2017-02-01,2336.0,14.0,15,2
2017-02-01,2285.0,13.6,16,2
2017-02-01,2105.0,13.1,17,2
2017-02-01,1787.0,12.2,18,2
2017-02-01,1405.0,11.8,19,2
2017-02-01,1185.0,11.6,20,2
2017-02-01,1051.0,11.4,21,2
2017-02-01,976.0,11.2,22,2
2017-02-01,907.0,11.2,23,2
2017-02-02,880.0,11.0,0,3
2017-02-02,851.0,10.9,1,3
2017-02-02,838.0,10.7,2,3
2017-02-02,828.0,10.6,3,3
2017-02-02,807.0,10.5,4,3
2017-02-02,828.0,10.4,5,3
2017-02-02,904.0,10.3,6,3
2017-02-02,1241.0,10.4,7,3
2017-02-02,1677.0,10.8,8,3
2017-02-02,1944.0,11.3,9,3
2017-02-02,2270.0,12.0,10,3
2017-02-02,2370.0,12.6,11,3
2017-02-02,2309.0,13.3,12,3
2017-02-02,2230.0,13.7,13,3
2017-02-02,2254.0,14.0,14,3
2017-02-02,2293.0,14.0,15,3
2017-02-02,2219.0,13.6,16,3
2017-02-02,2032.0,13.1,17,3
2017-02-02,1768.0,12.2,18,3
2017-02-02,1382.0,11.8,19,3
2017-02-02,1135.0,11.6,20,3
2017-02-02,977.0,11.4,21,3
2017-02-02,946.0,11.2,22,3
2017-02-02,896.0,11.2,23,3
2017-02-03,854.0,11.0,0,4
2017-02-03,827.0,10.9,1,4
2017-02-03,811.0,10.7,2,4
2017-02-03,821.0,10.4,5,4
2017-02-03,896.0,10.3,6,4
2017-02-03,1218.0,10.4,7,4
2017-02-03,1661.0,10.8,8,4
2017-02-03,1916.0,11.3,9,4
2017-02-03,2224.0,12.0,10,4
2017-02-03,2280.0,12.6,11,4
2017-02-03,2217.0,13.3,12,4
2017-02-03,2126.0,13.7,13,4
2017-02-03,2200.0,14.0,14,4
2017-02-03,2216.0,14.0,15,4
2017-02-03,2142.0,13.6,16,4
2017-02-03,1931.0,13.1,17,4
2017-02-03,1667.0,12.2,18,4
2017-02-03,1328.0,11.8,19,4
2017-02-03,1087.0,11.6,20,4
2017-02-03,944.0,11.4,21,4
2017-02-03,874.0,11.2,22,4
2017-02-03,856.0,11.2,23,4
2017-02-04,882.0,10.1,7,5
2017-02-04,979.0,10.1,8,5
2017-02-04,1001.0,10.8,9,5
2017-02-04,1016.0,11.2,10,5
2017-02-04,997.0,11.4,11,5
2017-02-04,1011.0,12.0,12,5
2017-02-04,1011.0,12.3,13,5
2017-02-04,986.0,12.6,14,5
2017-02-04,968.0,12.8,15,5
2017-02-04,937.0,12.3,16,5
2017-02-04,920.0,12.0,17,5
2017-02-04,913.0,11.6,18,5
2017-02-04,860.0,11.5,19,5
2017-02-04,845.0,11.4,20,5
2017-02-04,820.0,11.2,21,5
2017-02-04,808.0,10.9,22,5
2017-02-04,804.0,10.8,23,5
2017-02-06,1107.0,10.4,7,0
2017-02-06,1559.0,10.8,8,0
2017-02-06,1801.0,11.3,9,0
2017-02-06,2104.0,12.0,10,0
2017-02-06,2143.0,12.6,11,0
2017-02-06,2065.0,13.3,12,0
2017-02-06,2044.0,13.7,13,0
2017-02-06,2077.0,14.0,14,0
2017-02-06,2119.0,14.0,15,0
2017-02-06,2083.0,13.6,16,0
2017-02-06,1851.0,13.1,17,0
2017-02-06,1640.0,12.2,18,0
2017-02-06,1328.0,11.8,19,0
2017-02-06,1106.0,11.6,20,0
2017-02-06,979.0,11.4,21,0
2017-02-06,910.0,11.2,22,0
2017-02-06,868.0,11.2,23,0
2017-02-07,820.0,11.0,0,1
2017-02-07,805.0,10.9,1,1
2017-02-07,827.0,10.3,6,1
2017-02-07,1135.0,10.4,7,1
2017-02-07,1562.0,10.8,8,1
2017-02-07,1861.0,11.3,9,1
2017-02-07,2294.0,12.0,10,1
2017-02-07,2330.0,12.6,11,1
2017-02-07,2297.0,13.3,12,1
2017-02-07,2177.0,13.7,13,1
2017-02-07,2164.0,14.0,14,1
2017-02-07,2202.0,14.0,15,1
2017-02-07,2121.0,13.6,16,1
2017-02-07,1906.0,13.1,17,1
2017-02-07,1664.0,12.2,18,1
2017-02-07,1329.0,11.8,19,1
2017-02-07,1144.0,11.6,20,1
2017-02-07,1009.0,11.4,21,1
2017-02-07,933.0,11.2,22,1
2017-02-07,870.0,11.2,23,1
2017-02-08,836.0,11.0,0,2
2017-02-08,811.0,10.9,1,2
2017-02-08,807.0,10.7,2,2
2017-02-08,808.0,10.4,5,2
2017-02-08,865.0,10.3,6,2
2017-02-08,1167.0,10.4,7,2
2017-02-08,1556.0,10.8,8,2
2017-02-08,1873.0,11.3,9,2
2017-02-08,2179.0,12.0,10,2
2017-02-08,2196.0,12.6,11,2
2017-02-08,2148.0,13.3,12,2
2017-02-08,2098.0,13.7,13,2
2017-02-08,2131.0,14.0,14,2
2017-02-08,2172.0,14.0,15,2
2017-02-08,2063.0,13.6,16,2
2017-02-08,1850.0,13.1,17,2
2017-02-08,1620.0,12.2,18,2
2017-02-08,1298.0,11.8,19,2
2017-02-08,1096.0,11.6,20,2
2017-02-08,938.0,11.4,21,2
2017-02-08,890.0,11.2,22,2
2017-02-08,859.0,11.2,23,2
2017-02-09,824.0,11.0,0,3
2017-02-09,823.0,10.9,1,3
2017-02-09,808.0,10.5,4,3
2017-02-09,809.0,10.4,5,3
2017-02-09,892.0,10.3,6,3
2017-02-09,1214.0,10.4,7,3
2017-02-09,1696.0,10.8,8,3
2017-02-09,1996.0,11.3,9,3
2017-02-09,2258.0,12.0,10,3
2017-02-09,2261.0,12.6,11,3
2017-02-09,2236.0,13.3,12,3
2017-02-09,2229.0,13.7,13,3
2017-02-09,2302.0,14.0,14,3
2017-02-09,2285.0,14.0,15,3
2017-02-09,2191.0,13.6,16,3
2017-02-09,1999.0,13.1,17,3
2017-02-09,1712.0,12.2,18,3
2017-02-09,1356.0,11.8,19,3
2017-02-09,1110.0,11.6,20,3
2017-02-09,978.0,11.4,21,3
2017-02-09,904.0,11.2,22,3
2017-02-09,859.0,11.2,23,3
2017-02-10,831.0,11.0,0,4
2017-02-10,823.0,10.9,1,4
2017-02-10,892.0,10.3,6,4
2017-02-10,1196.0,10.4,7,4
2017-02-10,1685.0,10.8,8,4
2017-02-10,2019.0,11.3,9,4
2017-02-10,2321.0,12.0,10,4
2017-02-10,2412.0,12.6,11,4
2017-02-10,2374.0,13.3,12,4
2017-02-10,2356.0,13.7,13,4
2017-02-10,2363.0,14.0,14,4
2017-02-10,2305.0,14.0,15,4
2017-02-10,2218.0,13.6,16,4
2017-02-10,1936.0,13.1,17,4
2017-02-10,1640.0,12.2,18,4
2017-02-10,1304.0,11.8,19,4
2017-02-10,1070.0,11.6,20,4
2017-02-10,916.0,11.4,21,4
2017-02-10,851.0,11.2,22,4
2017-02-10,826.0,11.2,23,4
2017-02-11,807.0,11.1,0,5
2017-02-11,815.0,10.1,7,5
2017-02-11,847.0,10.1,8,5
2017-02-11,876.0,10.8,9,5
2017-02-11,884.0,11.2,10,5
2017-02-11,898.0,11.4,11,5
2017-02-11,889.0,12.0,12,5
2017-02-11,925.0,12.3,13,5
2017-02-11,946.0,12.6,14,5
2017-02-11,959.0,12.8,15,5
2017-02-11,964.0,12.3,16,5
2017-02-11,961.0,12.0,17,5
2017-02-11,952.0,11.6,18,5
2017-02-11,899.0,11.5,19,5
2017-02-11,880.0,11.4,20,5
2017-02-11,860.0,11.2,21,5
2017-02-11,840.0,10.9,22,5
2017-02-11,829.0,10.8,23,5
2017-02-12,819.0,11.1,0,6
2017-02-12,812.0,11.0,1,6
2017-02-12,806.0,12.3,13,6
2017-02-12,809.0,12.6,14,6
2017-02-12,823.0,12.8,15,6
2017-02-12,835.0,12.3,16,6
2017-02-12,829.0,12.0,17,6
2017-02-12,848.0,11.6,18,6
2017-02-12,844.0,11.5,19,6
2017-02-12,818.0,11.4,20,6
2017-02-12,809.0,10.9,22,6
2017-02-13,809.0,10.4,5,0
2017-02-13,890.0,10.3,6,0
2017-02-13,1154.0,10.4,7,0
2017-02-13,1630.0,10.8,8,0
2017-02-13,1941.0,11.3,9,0
2017-02-13,2242.0,12.0,10,0
2017-02-13,2284.0,12.6,11,0
2017-02-13,2274.0,13.3,12,0
2017-02-13,2204.0,13.7,13,0
2017-02-13,2320.0,14.0,14,0
2017-02-13,2336.0,14.0,15,0
2017-02-13,2225.0,13.6,16,0
2017-02-13,1991.0,13.1,17,0
2017-02-13,1700.0,12.2,18,0
2017-02-13,1307.0,11.8,19,0
2017-02-13,1091.0,11.6,20,0
2017-02-13,976.0,11.4,21,0
2017-02-13,907.0,11.2,22,0
2017-02-13,868.0,11.2,23,0
2017-02-14,845.0,11.0,0,1
2017-02-14,848.0,10.9,1,1
2017-02-14,840.0,10.7,2,1
2017-02-14,835.0,10.6,3,1
2017-02-14,825.0,10.5,4,1
2017-02-14,841.0,10.4,5,1
2017-02-14,916.0,10.3,6,1
2017-02-14,1220.0,10.4,7,1
2017-02-14,1661.0,10.8,8,1
2017-02-14,1893.0,11.3,9,1
2017-02-14,2239.0,12.0,10,1
2017-02-14,2276.0,12.6,11,1
2017-02-14,2239.0,13.3,12,1
2017-02-14,2208.0,13.7,13,1
2017-02-14,2183.0,14.0,14,1
2017-02-14,2238.0,14.0,15,1
2017-02-14,2178.0,13.6,16,1
2017-02-14,1856.0,13.1,17,1
2017-02-14,1627.0,12.2,18,1
2017-02-14,1291.0,11.8,19,1
2017-02-14,1063.0,11.6,20,1
2017-02-14,931.0,11.4,21,1
2017-02-14,890.0,11.2,22,1
2017-02-14,863.0,11.2,23,1
2017-02-15,858.0,11.0,0,2
2017-02-15,829.0,10.9,1,2
2017-02-15,836.0,10.7,2,2
2017-02-15,805.0,10.6,3,2
2017-02-15,899.0,10.3,6,2
2017-02-15,1183.0,10.4,7,2
2017-02-15,1635.0,10.8,8,2
2017-02-15,1975.0,11.3,9,2
2017-02-15,2341.0,12.0,10,2
2017-02-15,2334.0,12.6,11,2
2017-02-15,2240.0,13.3,12,2
2017-02-15,2177.0,13.7,13,2
2017-02-15,2230.0,14.0,14,2
2017-02-15,2237.0,14.0,15,2
2017-02-15,2176.0,13.6,16,2
2017-02-15,1946.0,13.1,17,2
2017-02-15,1639.0,12.2,18,2
2017-02-15,1296.0,11.8,19,2
2017-02-15,1106.0,11.6,20,2
2017-02-15,1000.0,11.4,21,2
2017-02-15,929.0,11.2,22,2
2017-02-15,871.0,11.2,23,2
2017-02-16,827.0,11.0,0,3
2017-02-16,817.0,10.9,1,3
2017-02-16,848.0,10.3,6,3
2017-02-16,1171.0,10.4,7,3
2017-02-16,1594.0,10.8,8,3
2017-02-16,1921.0,11.3,9,3
2017-02-16,2199.0,12.0,10,3
2017-02-16,2242.0,12.6,11,3
2017-02-16,2144.0,13.3,12,3
2017-02-16,2102.0,13.7,13,3
2017-02-16,2175.0,14.0,14,3
2017-02-16,2140.0,14.0,15,3
2017-02-16,2049.0,13.6,16,3
2017-02-16,1816.0,13.1,17,3
2017-02-16,1618.0,12.2,18,3
2017-02-16,1317.0,11.8,19,3
2017-02-16,1092.0,11.6,20,3
2017-02-16,967.0,11.4,21,3
2017-02-16,929.0,11.2,22,3
2017-02-16,863.0,11.2,23,3
2017-02-17,835.0,11.0,0,4
2017-02-17,815.0,10.9,1,4
2017-02-17,809.0,10.7,2,4
2017-02-17,817.0,10.4,5,4
2017-02-17,889.0,10.3,6,4
2017-02-17,1148.0,10.4,7,4
2017-02-17,1571.0,10.8,8,4
2017-02-17,1838.0,11.3,9,4
2017-02-17,2142.0,12.0,10,4
2017-02-17,2205.0,12.6,11,4
2017-02-17,2167.0,13.3,12,4
2017-02-17,2036.0,13.7,13,4
2017-02-17,2072.0,14.0,14,4
2017-02-17,2061.0,14.0,15,4
2017-02-17,1976.0,13.6,16,4
2017-02-17,1757.0,13.1,17,4
2017-02-17,1531.0,12.2,18,4
2017-02-17,1238.0,11.8,19,4
2017-02-17,1058.0,11.6,20,4
2017-02-17,930.0,11.4,21,4
2017-02-17,874.0,11.2,22,4
2017-02-17,870.0,11.2,23,4
2017-02-18,808.0,11.1,0,5
2017-02-18,805.0,10.1,7,5
2017-02-18,838.0,10.1,8,5
2017-02-18,861.0,10.8,9,5
2017-02-18,871.0,11.2,10,5
2017-02-18,908.0,11.4,11,5
2017-02-18,914.0,12.0,12,5
2017-02-18,914.0,12.3,13,5
2017-02-18,872.0,12.6,14,5
